Age,Attrition,DistanceFromHome,Education,EmployeeID,JobLevel,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Male,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single,JobInvolvement,PerformanceRating,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,AverageHoursPerDay,IrregularDays
24,0,2,5,383,2,187220,0.0,22,1,6.0,3,5,3,4,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,3,4,1.0,4.0,2.0,7.561153381642512,31
32,0,12,5,384,1,95470,1.0,13,1,10.0,3,10,5,3,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,2,3,2.0,2.0,3.0,6.814644208037826,26
38,0,22,2,385,1,137340,0.0,13,0,3.0,3,2,1,2,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,4,3,2.0,2.0,3.0,6.987524717514124,25
42,0,18,1,386,2,199990,2.0,23,1,17.0,6,5,1,3,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,3,4,3.0,4.0,2.0,9.614905857740586,22
31,0,16,3,387,3,22790,3.0,12,1,8.0,3,6,0,2,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,3,3,4.0,4.0,3.0,10.09835300925926,21
29,1,3,3,388,3,59160,6.0,12,0,5.0,2,3,0,2,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,3,3,2.0,3.0,3.0,9.394445592286502,19
53,0,9,3,389,1,20890,5.0,16,0,28.0,2,2,2,2,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,2,3,1.0,4.0,3.0,6.366061039580353,28
35,0,1,3,390,3,167920,3.0,12,1,16.0,3,13,4,8,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,4,3,4.0,2.0,3.0,7.104999999999999,25
37,0,13,4,391,3,35640,5.0,11,0,10.0,1,5,0,0,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,1,3,3.0,4.0,3.0,7.408802600472813,26
53,0,1,1,392,1,44250,6.0,22,1,33.0,2,12,3,8,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,4,4,4.0,4.0,3.0,6.669338570127504,17
43,0,1,3,393,1,52650,4.0,11,1,12.0,4,5,2,2,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,3,3,4.0,4.0,2.0,7.585617283950618,27
47,0,15,4,394,3,65530,0.0,15,0,8.0,2,7,7,7,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,3,3,3.0,4.0,3.0,10.68291325136612,17
37,0,1,5,395,2,62610,1.0,12,0,10.0,1,10,0,9,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,3,3,1.0,2.0,3.0,8.30906938584154,24
50,0,17,3,396,1,42980,1.0,20,1,31.0,6,31,14,7,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,3,4,1.0,1.0,3.0,6.612721734892788,33
39,0,1,3,397,3,68040,8.0,14,1,13.0,3,5,0,4,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,2,3,4.0,4.0,3.0,6.882712018140589,16
33,0,7,3,398,2,38150,3.0,11,1,7.0,3,4,0,3,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,3,3,4.0,2.0,4.0,9.416354609929078,26
32,1,9,1,399,1,27410,1.0,15,1,1.0,5,1,0,1,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,2,3,1.0,4.0,1.0,10.025033738191633,14
29,0,5,4,400,4,66730,6.0,12,1,8.0,2,4,0,3,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,3,1.0,4.0,3.0,6.452346460384435,24
44,0,26,2,401,2,76390,1.0,14,0,8.0,6,8,7,1,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,3,3,2.0,1.0,3.0,9.774024872152488,22
28,0,24,5,402,1,23280,1.0,11,2,4.0,3,4,0,2,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,3,3,1.0,4.0,3.0,6.417041116005874,34
58,1,9,2,403,1,21530,9.0,11,0,3.0,3,1,0,0,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,3,3,4.0,4.0,2.0,10.50040755919854,17
43,0,7,4,404,2,48760,4.0,16,2,4.0,4,1,0,0,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,3,3,1.0,2.0,4.0,6.578010603964961,20
20,1,11,3,405,2,93960,1.0,12,0,2.0,6,2,0,2,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,1,3,3.0,3.0,2.0,7.105422602089269,27
36,0,26,4,407,1,84740,0.0,14,0,17.0,3,16,4,11,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,3,3,3.0,4.0,2.0,10.29772654826958,17
47,0,2,3,408,2,99810,1.0,21,1,3.0,3,3,1,2,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,3,4,4.0,4.0,2.0,8.485591889357712,24
22,1,15,4,409,1,124900,0.0,13,0,4.0,3,3,0,2,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,3,3,2.0,3.0,4.0,9.802309820193639,20
41,1,23,3,410,2,26570,4.0,11,0,10.0,3,7,1,0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,4,3,2.0,4.0,2.0,10.410460557960558,30
28,0,10,3,411,3,135910,5.0,20,1,6.0,2,2,2,2,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,3,4,3.0,3.0,3.0,7.677303436911487,25
39,1,10,4,412,4,66960,7.0,11,0,8.0,3,2,2,2,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,3,3,4.0,1.0,1.0,10.666269177126917,22
27,0,1,3,413,1,20580,1.0,14,1,1.0,5,1,0,0,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,3,3,2.0,3.0,3.0,7.680679916317991,22
34,0,12,2,414,2,88650,1.0,11,1,1.0,0,1,1,0,False,True,True,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,3,3,2.0,2.0,3.0,7.72257226738934,15
42,0,11,1,415,2,59400,7.0,16,0,10.0,2,5,0,3,False,True,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,True,2,3,3.0,3.0,3.0,6.878238304093568,33
33,0,2,3,416,1,59140,3.0,16,1,6.0,4,3,0,2,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,3,3,3.0,1.0,3.0,10.548225957049487,23
58,0,2,4,417,1,26220,2.0,23,0,24.0,3,6,0,4,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,3,4,3.0,2.0,3.0,8.320311483031148,22
31,0,1,3,418,1,121850,3.0,14,0,13.0,2,7,5,2,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,3,3,2.0,3.0,4.0,6.081554641060814,18
35,0,2,1,419,3,106090,1.0,22,0,10.0,3,10,0,7,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,3,4,4.0,4.0,1.0,10.380476190476191,23
49,0,25,2,420,2,43450,4.0,15,0,29.0,3,26,1,7,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,2,3,1.0,2.0,2.0,6.991830699233716,29
48,0,1,4,421,1,21770,4.0,18,0,13.0,4,0,0,0,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,3,3,4.0,3.0,2.0,6.698963272896327,22
31,0,1,2,422,2,27930,1.0,16,0,9.0,4,9,0,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,3,3,4.0,3.0,2.0,7.083433515482695,17
36,0,2,4,423,1,79180,2.0,12,2,8.0,3,6,0,1,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,2,3,2.0,4.0,3.0,6.503389121338912,22
38,0,6,3,424,2,87890,1.0,11,3,15.0,4,15,5,11,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,3,3,4.0,1.0,3.0,7.0820662568306005,17
32,0,18,3,425,1,23890,6.0,12,1,5.0,4,3,0,2,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,2,3,3.0,2.0,3.0,7.082806473829201,19
25,1,1,2,426,1,32120,1.0,15,1,1.0,3,1,0,0,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,2,3,3.0,2.0,3.0,8.902678826895563,28
40,0,1,4,427,2,192320,2.0,14,1,11.0,3,1,0,0,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,3,3,1.0,2.0,2.0,6.066140609636186,35
26,0,11,3,428,2,22670,1.0,19,3,7.0,2,7,0,7,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,2,3,3.0,1.0,3.0,7.643866989396035,20
41,0,1,4,429,1,195170,2.0,13,0,20.0,5,18,2,17,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,3,3,4.0,1.0,3.0,10.713868621840724,28
36,0,9,3,430,2,24360,4.0,13,0,16.0,3,11,3,9,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,3,3.0,3.0,3.0,7.096325863678805,23
19,1,15,3,431,2,160640,1.0,15,1,1.0,3,1,0,0,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,3,3,4.0,2.0,4.0,10.615016136468418,20
20,1,29,3,432,3,27070,1.0,11,0,1.0,2,1,0,0,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,3,3,1.0,1.0,3.0,6.0836524334251605,19
31,0,1,4,433,4,190680,0.0,12,0,10.0,1,9,8,5,False,True,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,3,3,4.0,4.0,1.0,8.329586339586339,30
40,0,1,3,434,1,39310,8.0,19,0,3.0,2,1,0,0,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,2,3,4.0,2.0,3.0,8.140834467120182,16
32,0,24,3,435,4,37300,1.0,25,1,8.0,4,8,6,3,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,3,4,3.0,1.0,4.0,7.8935768321513,26
36,1,10,3,436,3,22320,1.0,12,1,16.0,2,16,3,7,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,3,3,3.0,4.0,3.0,9.80588959212377,24
33,0,1,4,437,4,44650,0.0,13,0,6.0,3,5,1,4,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,3,3,2.0,4.0,3.0,6.017259790528233,17
37,1,10,4,438,3,30720,5.0,14,0,17.0,3,14,11,7,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,2,3,1.0,3.0,1.0,6.274626352015732,35
45,0,8,1,439,2,33190,1.0,12,1,9.0,3,9,0,8,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,3,3,3.0,2.0,2.0,6.3090928270042195,24
29,0,29,1,440,1,192020,1.0,12,0,3.0,5,3,0,2,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,3,3,3.0,4.0,3.0,7.619650655021834,32
35,0,1,3,441,3,136750,1.0,15,3,5.0,5,5,1,0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,2,3,3.0,3.0,3.0,6.370707923112986,24
52,0,5,4,442,1,29110,2.0,17,2,26.0,3,9,7,8,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,3,3,4.0,4.0,2.0,6.990128384687209,23
58,1,9,2,443,4,59570,4.0,14,1,7.0,2,1,0,0,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,1,3,4.0,3.0,3.0,7.4758405797101455,31
53,0,9,3,444,1,39200,6.0,16,1,22.0,3,17,15,2,False,True,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,3,3,3.0,3.0,4.0,6.523184113865931,19
30,0,3,4,445,1,64340,5.0,14,1,10.0,3,8,7,7,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,2,3,3.0,3.0,4.0,8.003096797671034,32
38,0,4,3,446,2,100480,1.0,23,1,6.0,2,5,1,3,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,3,4,3.0,4.0,3.0,8.100102339181285,33
35,0,1,2,447,2,109380,6.0,14,2,12.0,2,10,0,8,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,3,4.0,4.0,3.0,7.318681434599156,24
39,0,1,1,448,2,23400,0.0,11,1,9.0,2,8,0,7,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,2,3,1.0,3.0,3.0,6.510007246376811,31
40,1,2,4,449,1,65450,4.0,15,0,22.0,2,1,0,0,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,3,3,2.0,2.0,2.0,9.47278715424285,24
47,0,7,4,450,3,69310,1.0,11,0,20.0,3,19,2,7,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,3,3,3.0,3.0,4.0,10.091632387706856,26
36,0,28,1,451,2,48980,4.0,13,1,12.0,3,7,0,7,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,3,3,1.0,4.0,3.0,6.805802341597796,19
31,1,28,4,452,2,25930,0.0,21,0,4.0,2,3,1,2,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,3,4,3.0,1.0,3.0,8.187664565826331,23
33,0,15,3,453,4,194360,1.0,19,2,10.0,4,10,6,0,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,3,3,4.0,3.0,3.0,7.934158285440613,29
29,1,3,5,454,1,27230,6.0,11,1,3.0,2,0,0,0,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,2,3,4.0,1.0,3.0,10.280916902071564,25
33,0,2,2,455,2,34790,3.0,12,0,5.0,3,3,0,2,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,3,3,2.0,4.0,3.0,7.51569330601093,17
45,0,26,1,456,3,27940,3.0,19,1,8.0,2,5,0,2,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,3,3,4.0,4.0,3.0,7.010381512217611,20
50,0,10,1,457,1,52490,9.0,21,2,32.0,2,5,1,3,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2,4,4.0,4.0,2.0,7.387595410628021,31
33,0,1,3,458,2,21760,1.0,14,1,6.0,2,6,1,2,True,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,2,3,3.0,2.0,3.0,8.981857999077915,20
41,0,11,3,459,1,168720,2.0,15,1,21.0,2,18,0,11,True,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,3,3,1.0,3.0,4.0,7.90585137085137,30
27,0,20,4,460,2,34850,9.0,17,2,4.0,2,2,2,2,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,3,3,3.0,2.0,3.0,7.078493085360038,28
45,0,2,3,461,1,66440,1.0,12,0,9.0,3,9,0,8,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,4,3,4.0,1.0,3.0,8.703335629017447,19
47,0,18,4,462,2,55820,1.0,16,0,9.0,3,9,0,7,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,3,3,4.0,4.0,3.0,7.972122359963269,19
30,1,2,3,463,2,40000,4.0,12,0,7.0,5,5,0,1,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,2,3,1.0,3.0,3.0,10.505095744680853,26
50,0,1,3,464,2,134960,3.0,18,1,22.0,3,12,1,5,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,3,3,4.0,3.0,3.0,9.480353223593962,18
38,0,13,3,465,1,32100,0.0,17,2,3.0,5,2,0,2,True,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,2,3,3.0,3.0,2.0,7.704971539162114,17
46,0,28,3,466,3,190450,6.0,11,3,13.0,2,8,0,7,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,3,3,4.0,3.0,3.0,6.886907713498623,19
24,0,28,3,467,1,118490,1.0,16,1,5.0,3,4,3,2,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,3,4.0,3.0,3.0,6.593336748633879,17
35,1,24,3,468,3,20700,1.0,13,3,5.0,1,4,0,2,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,2,3,3.0,2.0,1.0,9.320771072796935,29
31,0,5,2,469,2,65020,1.0,12,0,4.0,3,4,0,3,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,3,3,3.0,1.0,3.0,6.301517447199265,19
18,0,5,4,470,2,32300,1.0,12,1,0.0,3,0,0,0,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,3,3,2.0,4.0,3.0,6.313124113475177,26
54,0,23,3,471,1,136030,8.0,13,1,22.0,2,10,0,8,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,3,3,3.0,3.0,3.0,6.600198067632849,31
35,0,6,4,472,1,119960,1.0,19,2,16.0,3,16,10,1,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,3,3,3.0,3.0,2.0,9.58983449074074,21
30,0,4,3,473,5,56050,0.0,12,1,9.0,0,8,1,7,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2,3,2.0,1.0,2.0,10.11788268955651,28
20,1,2,2,474,2,63970,1.0,17,1,1.0,3,1,0,0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,3,3,4.0,1.0,3.0,8.31476602120793,20
30,1,8,4,475,1,191440,0.0,11,0,4.0,3,3,1,2,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,3,3,2.0,2.0,3.0,7.605639619883041,33
26,0,1,3,476,2,175840,1.0,20,0,8.0,2,8,1,3,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,3,4,4.0,4.0,3.0,7.928281400966183,31
48,0,2,4,478,2,45540,2.0,11,2,19.0,3,2,2,2,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,3,3,1.0,3.0,3.0,7.9805807041609516,18
48,0,3,3,479,1,54150,7.0,11,1,27.0,1,15,4,8,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,3,3,3.0,3.0,3.0,6.542558922558922,30
41,0,2,3,480,2,47410,6.0,16,0,8.0,3,2,2,1,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,3,3,4.0,3.0,3.0,6.894249533146591,23
39,0,2,3,481,3,21150,1.0,18,0,21.0,3,21,11,8,False,True,False,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,4,3,4.0,4.0,3.0,7.099682372245663,24
