Age,Attrition,DistanceFromHome,Education,EmployeeID,JobLevel,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Male,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single,JobInvolvement,PerformanceRating,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance
29,1,6,3,579,1,22440,1.0,12,3,11.0,5,11,3,10,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,1,3,4.0,1.0,1.0
40,0,2,4,580,4,75960,9.0,11,0,20.0,0,18,2,13,True,False,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,True,1,3,2.0,3.0,2.0
42,1,2,4,581,1,22850,0.0,16,0,22.0,3,21,13,14,True,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,1,3,3.0,1.0,2.0
42,0,1,2,582,4,30340,7.0,21,1,9.0,3,6,1,5,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,2,4,2.0,1.0,4.0
35,0,5,3,583,1,57150,6.0,24,2,10.0,0,8,1,7,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,3,4,4.0,3.0,3.0
24,0,7,4,584,1,25760,8.0,17,3,6.0,3,4,1,2,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,3,3,4.0,2.0,3.0
28,1,15,4,585,2,41970,1.0,13,0,1.0,3,1,0,0,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,1,3,3.0,4.0,2.0
26,0,1,4,586,2,143360,1.0,21,1,8.0,3,8,0,7,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,3,4,1.0,4.0,3.0
30,0,7,2,587,1,34480,1.0,11,0,10.0,3,10,1,4,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,3,3,3.0,2.728246013667426,3.0
40,0,26,4,588,2,194060,3.0,20,3,16.0,2,1,0,0,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,3,4,3.0,4.0,1.0
35,0,18,5,589,2,65380,2.0,16,1,15.0,3,7,6,4,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,3,3,3.0,2.0,4.0
34,0,6,2,590,1,43060,0.0,11,0,14.0,2,13,4,9,True,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,3,3,4.0,1.0,3.0
35,0,3,3,591,2,22580,1.0,11,1,2.0,2,2,2,2,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,3,3,4.0,4.0,4.0
43,1,5,3,592,3,45220,8.0,15,1,7.0,3,4,1,3,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,3,3,1.0,3.0,2.0
32,0,11,2,593,2,44870,1.0,11,0,1.0,5,1,0,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,2,3,3.0,1.0,3.0
56,0,3,2,594,2,44490,4.0,15,0,28.0,3,5,4,2,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,1,3,4.0,1.0,3.0
29,0,26,1,595,1,22180,1.0,24,1,10.0,1,10,0,8,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,3,4,2.0,4.0,3.0
19,0,23,4,596,2,191970,1.0,12,0,1.0,2,1,0,0,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,3,3,3.0,1.0,3.0
45,0,22,3,597,2,132120,4.0,13,0,7.0,4,3,0,2,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,3,3,1.0,3.0,2.0
37,0,14,4,598,3,65770,1.0,13,0,14.0,1,14,3,11,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,1,3,4.0,4.0,2.0
20,0,6,3,599,5,83920,1.0,17,0,2.0,5,2,1,2,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,3,3,1.0,3.0,2.0
44,1,6,2,600,3,45580,1.0,13,1,6.0,2,6,0,2,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,1,3,3.0,3.0,3.0
53,0,6,4,601,1,40310,3.0,12,1,26.0,3,7,4,7,False,True,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,2,3,4.0,3.0,3.0
29,0,23,3,602,1,79690,0.0,14,0,6.0,3,5,1,3,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,3,3,2.0,4.0,2.0
22,1,22,4,603,1,26540,0.0,24,0,1.0,5,0,0,0,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,2,4,3.0,4.0,3.0
46,0,2,3,604,2,165550,8.0,14,2,28.0,4,26,15,9,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,3,3,3.0,1.0,3.0
44,0,20,3,605,1,45560,2.0,13,0,6.0,4,0,0,0,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,3,3,4.0,3.0,3.0
33,0,28,4,606,1,60910,1.0,15,0,5.0,6,5,1,4,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1,3,2.0,3.0,3.0
41,1,12,3,607,2,195660,6.0,16,0,5.0,2,1,0,0,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,4,3,1.0,1.0,1.0
30,0,20,3,608,3,48100,8.0,18,0,8.0,3,4,0,3,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,2,3,3.0,1.0,3.0
40,0,9,3,609,1,45230,5.0,16,1,5.0,5,0,0,0,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,4,3,2.0,2.0,3.0
50,0,25,4,610,2,32020,2.0,24,1,32.0,2,2,2,2,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,3,4,4.0,1.0,2.7614364135407135
28,0,6,3,611,2,23510,1.0,16,0,6.0,4,6,3,3,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,3,3,4.0,1.0,3.0
46,0,8,4,612,3,17020,5.0,21,0,25.0,2,4,0,3,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,3,4,4.0,2.0,3.0
35,0,4,4,613,1,180410,3.0,20,1,15.0,3,7,1,7,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,2,4,3.0,1.0,3.0
24,1,28,4,614,3,28860,1.0,19,1,1.0,5,1,0,0,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,3,3,4.0,2.0,1.0
33,0,9,2,615,1,20970,1.0,14,2,10.0,5,10,0,1,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,2,3,2.0,3.0,2.0
36,0,9,2,616,2,119350,1.0,11,3,7.0,6,7,1,7,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,4,3,3.0,3.0,3.0
30,0,29,3,617,1,25460,1.0,14,1,10.0,2,10,8,9,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,3,3,3.0,3.0,2.0
44,0,3,4,618,2,25640,1.0,12,3,20.0,3,20,13,17,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,1,3,4.0,4.0,3.0
20,0,18,4,619,1,84120,1.0,13,0,2.0,2,2,2,2,False,True,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,True,2,3,3.0,4.0,3.0
46,0,9,1,620,1,141180,2.0,22,0,12.0,3,6,1,4,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,3,4,4.0,4.0,2.0
42,0,5,4,621,5,170460,7.0,11,0,10.0,3,4,0,3,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,2,3,4.0,1.0,4.0
60,0,2,2,622,2,25640,0.0,14,1,12.0,3,11,1,9,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,3,3,2.0,4.0,3.0
32,0,10,3,623,1,102660,1.0,11,0,2.0,3,2,2,2,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,3,3,3.0,2.0,3.0
32,0,9,3,624,2,50700,4.0,12,1,10.0,6,8,0,7,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,3,3,4.0,3.0,3.0
36,0,3,2,625,4,178610,2.0,18,0,17.0,2,7,7,7,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,2,3,3.0,1.0,3.0
33,0,26,2,626,1,42300,0.0,12,0,15.0,0,14,4,10,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,3,3,1.0,4.0,3.0
40,0,1,3,627,2,37800,7.0,12,0,7.0,2,5,1,3,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,1,3,2.0,2.0,4.0
25,0,6,2,628,1,27680,0.0,22,1,5.0,0,4,1,1,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,3,4,3.0,4.0,3.0
30,0,9,3,629,1,90710,0.0,19,1,12.0,2,11,5,7,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,2,3,4.0,2.0,3.0
42,0,8,2,630,1,106480,3.0,13,1,20.0,1,1,0,0,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,3,3,1.0,1.0,3.0
35,0,1,1,631,2,136100,4.0,22,2,16.0,4,13,4,12,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,2,4,3.0,4.0,2.0
27,0,7,3,632,3,34080,1.0,24,0,9.0,2,9,6,8,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,3,4,1.0,1.0,2.0
54,0,9,2,633,2,29830,7.0,14,1,33.0,2,5,1,4,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,2,3,4.0,3.0,1.0
44,0,4,4,634,5,76320,1.0,21,0,10.0,3,10,7,7,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,3,4,1.0,4.0,3.0
19,1,2,2,635,3,98240,1.0,18,0,1.0,2,1,0,0,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,3,3,1.0,2.0,4.0
29,0,19,4,636,1,99500,1.0,20,0,3.0,3,3,1,2,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,3,4,1.0,4.0,3.0
54,0,9,4,637,2,20930,3.0,19,0,36.0,2,10,0,9,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,3,3,4.0,4.0,3.0
31,0,21,3,638,2,99800,1.0,12,0,6.0,1,6,0,1,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,3,3,3.0,1.0,2.0
31,0,24,1,639,1,38940,1.0,12,0,10.0,3,10,1,8,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,4,3,3.0,1.0,3.0
59,0,3,4,640,1,40510,5.0,16,3,13.0,3,6,0,5,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,3,3,3.0,4.0,3.0
43,0,11,2,641,3,168350,3.0,17,1,25.0,3,8,0,7,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,3,3,3.0,4.0,3.0
49,0,14,4,642,2,62300,2.0,14,0,23.0,2,1,0,0,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,2,3,1.0,3.0,4.0
36,0,5,2,643,1,47170,1.0,19,1,12.0,3,11,0,7,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,3,3,3.0,2.0,2.0
48,0,1,4,644,2,132370,5.0,13,1,7.0,2,1,0,0,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,4,3,4.0,2.0,2.0
27,0,6,4,645,2,37550,1.0,19,0,5.0,2,5,0,3,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,3,3,1.0,3.0,3.0
29,0,17,4,646,1,65820,1.0,19,1,6.0,3,6,1,0,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,3,3,3.0,4.0,3.0
48,0,1,1,647,2,74060,6.0,14,2,25.0,2,1,0,0,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,3,3,4.0,4.0,4.0
29,0,3,3,648,2,48050,2.6948303347756775,16,1,9.0,2,7,1,7,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3,3,4.0,4.0,2.0
34,0,9,4,649,2,27410,0.0,15,1,2.0,3,1,0,0,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,3,3,3.0,3.0,2.0
44,0,4,3,650,1,42620,7.0,18,0,26.0,2,22,3,10,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,3,3,2.0,2.0,3.0
33,0,8,2,651,2,161840,0.0,13,1,10.0,2,9,0,8,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,4,3,4.0,3.0,3.0
19,0,2,4,652,3,115570,1.0,22,0,1.0,0,1,0,1,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,3,4,2.0,4.0,3.0
23,0,2,3,653,3,18780,1.0,13,1,1.0,2,1,0,1,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,3,3,4.0,3.0,3.0
25,1,1,1,654,1,109320,1.0,11,1,1.0,3,1,1,0,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,3,3,3.0,4.0,3.0
26,0,9,3,655,2,68110,1.0,11,1,8.0,4,8,2,2,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,3,3,3.0,4.0,2.0
45,1,12,3,656,2,43060,2.0,11,2,26.0,3,24,1,11,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,3,3,1.0,2.0,3.0
55,0,27,3,657,2,48590,1.0,24,1,34.0,3,33,15,0,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,4,4,4.0,2.0,3.0
21,1,20,2,658,4,53370,1.0,14,1,2.0,2,2,2,2,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,3,3,1.0,3.0,1.0
46,0,1,4,659,1,23400,2.0,13,1,26.0,2,11,0,8,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,1,3,4.0,2.0,3.0
34,0,13,4,660,3,74910,0.0,14,1,4.0,3,3,0,2,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,2,3,3.0,1.0,3.0
51,0,14,3,661,2,105270,4.0,14,0,31.0,3,29,11,10,True,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,3,3,4.0,2.0,2.0
59,0,4,2,662,2,165950,6.0,21,1,25.0,2,9,5,4,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,3,4,4.0,4.0,2.0
34,0,14,4,663,3,88340,4.0,13,1,15.0,1,11,5,10,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,3,3,3.0,2.0,4.0
28,0,2,3,664,1,55770,0.0,19,0,5.0,3,4,0,2,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,3,3,4.0,3.0,2.0
44,0,3,4,665,2,47070,1.0,17,0,26.0,4,25,14,13,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,1,3,3.0,1.0,2.0
34,0,1,3,666,2,24000,4.0,18,1,14.0,3,10,1,8,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,3,3,3.0,2.0,4.0
35,0,9,3,667,4,98240,0.0,19,0,4.0,2,3,2,2,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,3,3,3.0,3.0,3.0
42,0,23,4,668,1,64470,6.0,13,0,18.0,3,1,0,0,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,3,3,2.0,2.0,3.0
43,0,7,2,669,1,195020,3.0,18,2,23.0,3,21,15,17,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,4,3,4.0,4.0,4.0
36,0,2,4,670,1,27250,9.0,21,1,18.0,4,16,5,12,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,2,4,3.0,2.0,3.0
44,1,21,4,671,2,62720,1.0,19,1,10.0,3,10,0,5,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,3,3,1.0,4.0,3.0
28,0,2,3,672,2,21270,1.0,14,0,2.0,3,2,2,2,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,3,3,4.0,4.0,3.0
51,0,21,4,673,2,182000,0.0,17,0,8.0,3,7,7,7,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,3,3,2.0,3.0,2.0
30,0,2,4,674,1,20960,7.0,11,3,10.0,2,8,1,7,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,3,3,3.0,3.0,3.0
29,1,29,4,675,1,28860,3.0,13,0,10.0,4,7,7,7,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,3,3,2.0,3.0,3.0
28,0,1,4,676,2,20330,2.0,15,1,5.0,5,3,1,2,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,3,3,4.0,1.0,2.0
25,0,18,2,677,1,36220,1.0,25,0,2.0,0,2,2,1,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,3,4,4.0,2.0,2.0
32,0,10,4,678,1,42330,1.0,11,0,10.0,5,10,0,8,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,3,3,3.0,4.0,4.0
45,0,19,3,679,3,36810,3.0,17,1,22.0,2,0,0,0,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,3,3,2.7236031927023947,2.0,3.0
39,0,29,1,680,1,54600,6.0,13,2,21.0,3,19,15,2,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,3,3,3.0,2.0,3.0
58,0,27,3,681,2,21870,1.0,18,1,2.0,1,2,2,2,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,1,3,1.0,3.0,3.0
32,1,5,3,682,1,96020,1.0,13,1,10.0,3,10,1,1,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,3,3,4.0,3.0,3.0
39,1,18,2,683,2,28360,0.0,20,0,6.0,3,5,0,3,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,2,4,3.0,1.0,3.0
30,0,9,1,684,4,40890,0.0,18,0,10.0,2,9,6,7,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,4,3,1.0,4.0,3.0
36,0,1,3,685,2,166270,3.0,12,0,10.0,5,7,1,7,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,2,3,4.0,3.0,3.0
